3.034288362350463867e+05,2.450000000000000000e+05
3.811946667404174805e+05,3.780000000000000000e+05
4.938195785522460938e+05,4.200000000000000000e+05
3.049962419319152832e+05,2.500000000000000000e+05
4.626530687904357910e+05,3.800000000000000000e+05
4.210614279861450195e+05,4.150000000000000000e+05
2.822853598518371582e+05,3.150000000000000000e+05
3.582494845771789551e+05,3.880000000000000000e+05
3.650920166816711426e+05,3.630000000000000000e+05
3.611357408523559570e+05,3.050000000000000000e+05
7.141942985534667969e+05,7.500000000000000000e+05
2.747885408592224121e+05,3.670000000000000000e+05
4.182653806457519531e+05,3.880000000000000000e+05
5.166979862747192383e+05,4.870000000000000000e+05
5.091826492080688477e+05,5.400000000000000000e+05
2.503870276184082031e+05,3.280000000000000000e+05
5.525293093414306641e+05,4.600000000000000000e+05
6.315529885749816895e+05,6.600000000000000000e+05
3.648346440353393555e+05,3.000000000000000000e+05
4.936831863365173340e+05,4.150000000000000000e+05
4.451476253623962402e+05,4.200000000000000000e+05
4.711832247581481934e+05,4.220000000000000000e+05
3.237954915695190430e+05,3.560000000000000000e+05
4.155514927711486816e+05,3.650000000000000000e+05
4.390252532005310059e+05,4.100000000000000000e+05
1.874598127479553223e+05,3.000000000000000000e+05
3.291419668235778809e+05,3.280000000000000000e+05
6.793359623298645020e+05,7.100000000000000000e+05
4.897390440940856934e+05,4.680000000000000000e+05
3.206334911651611328e+05,3.150000000000000000e+05
5.840717426795959473e+05,5.800000000000000000e+05
3.278070002403259277e+05,3.720000000000000000e+05
3.939953236083984375e+05,4.150000000000000000e+05
3.200476484375000000e+05,3.100000000000000000e+05
4.517834528808593750e+05,4.200000000000000000e+05
3.757399885597229004e+05,3.650000000000000000e+05
2.955053393936157227e+05,2.350000000000000000e+05
5.368861506919860840e+05,5.600000000000000000e+05
5.359027543258666992e+05,5.850000000000000000e+05
3.943420297164916992e+05,3.810000000000000000e+05
3.875311560554504395e+05,3.500000000000000000e+05
5.280542726020812988e+05,5.000000000000000000e+05
3.852205922012329102e+05,3.700000000000000000e+05
3.832432510948181152e+05,3.450000000000000000e+05
2.505821110839843750e+05,2.750000000000000000e+05
2.488407455253601074e+05,2.630000000000000000e+05
3.648981596107482910e+05,3.700000000000000000e+05
3.889671150283813477e+05,3.300000000000000000e+05
3.928926501731872559e+05,3.550000000000000000e+05
4.547824967384338379e+05,4.650000000000000000e+05
5.346714741210937500e+05,5.000000000000000000e+05
4.748709510688781738e+05,4.630000000000000000e+05
6.048471243171691895e+05,6.950000000000000000e+05
2.844912358894348145e+05,3.000000000000000000e+05
4.376374636917114258e+05,4.400000000000000000e+05
3.868524201850891113e+05,3.708880000000000000e+05
4.862203830108642578e+05,4.860000000000000000e+05
6.430264129867553711e+05,6.800000000000000000e+05
7.082274426689147949e+05,6.000000000000000000e+05
5.969098644828796387e+05,6.300000000000000000e+05
4.918410521163940430e+05,4.300000000000000000e+05
5.272285014038085938e+05,5.080000000000000000e+05
2.723352126846313477e+05,2.400000000000000000e+05
3.752606669883728027e+05,3.530000000000000000e+05
7.095888390808105469e+05,8.450000000000000000e+05
5.517541352500915527e+05,5.800000000000000000e+05
6.645131909561157227e+05,5.850000000000000000e+05
2.058833939933776855e+05,2.250000000000000000e+05
2.736562805671691895e+05,2.600000000000000000e+05
5.297398092575073242e+05,5.030000000000000000e+05
2.795769585380554199e+05,2.650000000000000000e+05
5.624230745620727539e+05,5.100000000000000000e+05
2.595835171127319336e+05,3.050000000000000000e+05
2.359121928100585938e+05,2.670000000000000000e+05
4.176517839546203613e+05,4.130000000000000000e+05
6.160427581596374512e+05,5.860000000000000000e+05
4.671092327919006348e+05,4.700000000000000000e+05
5.191854174766540527e+05,5.000000000000000000e+05
5.510959302062988281e+05,6.230000000000000000e+05
6.115368906021118164e+05,8.200000000000000000e+05
3.900515391235351562e+05,3.700000000000000000e+05
2.366670874290466309e+05,2.800000000000000000e+05
2.294574442481994629e+05,3.060000000000000000e+05
4.166410071983337402e+05,4.050000000000000000e+05
4.959001946105957031e+05,4.500000000000000000e+05
4.106953726844787598e+05,3.700000000000000000e+05
4.677426984634399414e+05,4.200000000000000000e+05
4.521880113906860352e+05,5.100000000000000000e+05
4.289164548377990723e+05,3.500000000000000000e+05
2.945839191017150879e+05,2.538000000000000000e+05
4.956401025962829590e+05,5.200000000000000000e+05
6.298921730384826660e+05,6.390000000000000000e+05
4.767861059837341309e+05,4.400000000000000000e+05
3.026847941741943359e+05,3.230000000000000000e+05
3.791773893318176270e+05,3.220000000000000000e+05
3.137797729949951172e+05,2.900000000000000000e+05
3.307711138916015625e+05,2.950000000000000000e+05
3.486368492851257324e+05,3.700000000000000000e+05
5.045859093017578125e+05,4.400000000000000000e+05
6.588194662284851074e+05,5.280000000000000000e+05
1.213794012413024902e+05,2.200000000000000000e+05
3.587849206275939941e+05,3.950000000000000000e+05
1.598593515739440918e+05,2.270000000000000000e+05
5.314182931137084961e+05,5.350000000000000000e+05
5.828234250335693359e+05,6.100000000000000000e+05
4.838792307510375977e+05,4.850000000000000000e+05
5.972032323455810547e+05,5.350000000000000000e+05
6.291459898033142090e+05,6.000000000000000000e+05
5.729547103195190430e+05,5.250000000000000000e+05
2.534744105339050293e+05,2.500000000000000000e+05
5.297522551689147949e+05,5.020000000000000000e+05
4.769483975028991699e+05,4.450000000000000000e+05
6.534785134201049805e+05,7.800000000000000000e+05
3.358640037574768066e+05,3.150000000000000000e+05
5.628638649864196777e+05,5.200000000000000000e+05
5.581506844902038574e+05,6.380000000000000000e+05
5.604030064735412598e+05,6.000000000000000000e+05
5.057738565216064453e+05,5.880000000000000000e+05
4.891828864402770996e+05,5.100000000000000000e+05
3.991829611167907715e+05,3.980000000000000000e+05
5.428346698036193848e+05,4.910000000000000000e+05
5.070629698333740234e+05,4.620000000000000000e+05
3.601354660453796387e+05,3.350000000000000000e+05
4.259383438186645508e+05,5.470000000000000000e+05
4.165044703102111816e+05,4.780000000000000000e+05
5.656404399375915527e+05,6.000000000000000000e+05
5.993389668045043945e+05,6.400000000000000000e+05
2.420957927131652832e+05,2.680000000000000000e+05
6.712556794281005859e+05,7.500000000000000000e+05
4.259409560127258301e+05,3.850000000000000000e+05
2.793323625068664551e+05,3.300000000000000000e+05
5.109900880966186523e+05,5.050000000000000000e+05
6.247956059265136719e+05,6.580000000000000000e+05
4.211757036132812500e+05,3.818880000000000000e+05
3.859362542457580566e+05,3.650000000000000000e+05
3.163694256782531738e+05,3.200000000000000000e+05
3.065030693855285645e+05,3.100000000000000000e+05
6.792665391731262207e+05,7.800000000000000000e+05
4.221849626579284668e+05,4.500000000000000000e+05
4.082332947731018066e+05,3.480000000000000000e+05
5.955282391700744629e+05,7.380000000000000000e+05
2.672063275451660156e+05,2.290000000000000000e+05
3.617973096275329590e+05,3.280000000000000000e+05
4.222718678550720215e+05,3.950000000000000000e+05
4.829122573509216309e+05,4.700000000000000000e+05
4.749172137794494629e+05,4.350000000000000000e+05
4.326987143135070801e+05,4.500000000000000000e+05
1.934504211959838867e+05,3.088990000000000000e+05
2.771059167251586914e+05,2.735000000000000000e+05
8.732839183235168457e+05,1.050000000000000000e+06
4.544765090522766113e+05,4.700000000000000000e+05
4.621277047958374023e+05,4.300000000000000000e+05
8.210659777793884277e+05,1.050000000000000000e+06
4.037424477539062500e+05,3.388000000000000000e+05
4.255124053421020508e+05,3.850000000000000000e+05
1.712523655738830566e+05,2.660000000000000000e+05
4.232421352348327637e+05,4.200000000000000000e+05
2.798678982658386230e+05,2.650000000000000000e+05
3.956688868179321289e+05,3.813880000000000000e+05
4.315139222946166992e+05,4.400000000000000000e+05
4.143881972503662109e+05,3.630000000000000000e+05
5.984150726890563965e+05,5.700000000000000000e+05
5.491734786949157715e+05,6.630000000000000000e+05
3.220182949371337891e+05,3.100000000000000000e+05
3.111974388465881348e+05,2.820000000000000000e+05
6.955981008834838867e+05,7.800000000000000000e+05
4.591686511955261230e+05,3.750000000000000000e+05
4.951931715240478516e+05,5.000000000000000000e+05
3.853094101181030273e+05,4.020000000000000000e+05
5.930547540855407715e+05,7.400000000000000000e+05
3.618635621566772461e+05,3.450000000000000000e+05
2.557653731040954590e+05,3.000000000000000000e+05
5.496946260414123535e+05,6.280000000000000000e+05
5.593140772666931152e+05,4.600000000000000000e+05
4.307458166770935059e+05,4.400000000000000000e+05
2.593200320205688477e+05,2.800000000000000000e+05
7.160102103271484375e+05,8.800000000000000000e+05
3.279000759925842285e+05,2.920000000000000000e+05
2.254513400802612305e+05,2.680000000000000000e+05
3.040093884391784668e+05,3.300000000000000000e+05
5.012292778663635254e+05,5.500000000000000000e+05
5.177328090476989746e+05,4.220000000000000000e+05
5.224623475112915039e+05,4.850000000000000000e+05
5.674140743942260742e+05,4.800000000000000000e+05
5.090715753440856934e+05,5.180000000000000000e+05
3.356520961799621582e+05,2.700000000000000000e+05
7.865975447502136230e+05,8.250000000000000000e+05
5.353814625740051270e+05,5.150000000000000000e+05
4.555901615982055664e+05,4.358880000000000000e+05
3.259060296287536621e+05,3.280000000000000000e+05
4.594493846015930176e+05,4.450000000000000000e+05
1.880331387367248535e+05,2.180000000000000000e+05
3.224943675956726074e+05,2.920000000000000000e+05
2.498034846801757812e+05,2.850000000000000000e+05
4.825477958526611328e+05,4.308880000000000000e+05
3.155596597862243652e+05,3.700000000000000000e+05
3.164213654937744141e+05,2.700000000000000000e+05
4.557395062713623047e+05,3.930000000000000000e+05
2.628837911834716797e+05,3.250000000000000000e+05
4.738413970146179199e+05,4.800000000000000000e+05
5.991125638122558594e+05,6.168880000000000000e+05
2.638993769721984863e+05,2.230000000000000000e+05
2.699467942352294922e+05,2.650000000000000000e+05
2.974459727935791016e+05,2.500000000000000000e+05
3.348705855674743652e+05,3.960000000000000000e+05
2.776976191787719727e+05,2.800000000000000000e+05
4.945913227119445801e+05,5.700000000000000000e+05
5.735721213531494141e+05,5.450000000000000000e+05
4.264828377914428711e+05,4.400000000000000000e+05
3.838568190307617188e+05,3.430000000000000000e+05
4.613482781600952148e+05,5.400000000000000000e+05
4.481282170867919922e+05,4.250000000000000000e+05
3.754947678680419922e+05,3.260000000000000000e+05
4.534361270751953125e+05,3.910000000000000000e+05
4.325612719612121582e+05,4.200000000000000000e+05
4.711163910331726074e+05,4.500000000000000000e+05
2.186845176162719727e+05,2.680000000000000000e+05
4.675166930656433105e+05,4.280000000000000000e+05
5.768107695350646973e+05,5.700000000000000000e+05
4.397407837333679199e+05,3.980000000000000000e+05
3.874703949508666992e+05,3.500000000000000000e+05
4.363074187240600586e+05,4.488880000000000000e+05
4.356861347694396973e+05,4.200000000000000000e+05
6.391365218887329102e+05,7.350000000000000000e+05
4.553304953117370605e+05,4.570000000000000000e+05
4.292086735954284668e+05,3.800000000000000000e+05
3.748933003005981445e+05,3.900000000000000000e+05
3.173110892562866211e+05,3.500000000000000000e+05
4.190088350296020508e+05,3.800000000000000000e+05
5.702955627593994141e+05,4.630000000000000000e+05
6.749289407691955566e+05,7.800000000000000000e+05
3.349059994544982910e+05,2.750000000000000000e+05
2.873596992607116699e+05,3.250000000000000000e+05
3.897443404388427734e+05,4.500000000000000000e+05
3.564759724502563477e+05,3.530000000000000000e+05
2.587103421669006348e+05,3.150000000000000000e+05
6.091442926826477051e+05,7.280000000000000000e+05
3.695502586402893066e+05,3.890000000000000000e+05
4.366696036872863770e+05,3.800000000000000000e+05
4.281606913146972656e+05,3.750000000000000000e+05
2.773832752914428711e+05,3.100000000000000000e+05
2.250520496482849121e+05,2.860000000000000000e+05
3.235689468955993652e+05,2.810000000000000000e+05
4.954172898941040039e+05,4.530000000000000000e+05
4.457596882438659668e+05,3.990000000000000000e+05
3.020470708160400391e+05,2.500000000000000000e+05
5.242738969573974609e+05,4.800000000000000000e+05
4.432609887123107910e+05,4.600000000000000000e+05
5.103057021026611328e+05,4.180000000000000000e+05
5.562797300415039062e+05,5.650000000000000000e+05
4.382559068336486816e+05,4.500000000000000000e+05
4.878029668922424316e+05,4.450000000000000000e+05
4.426638262481689453e+05,4.740000000000000000e+05
4.822087666130065918e+05,4.580000000000000000e+05
2.629505025215148926e+05,3.050000000000000000e+05
4.200315248489379883e+05,3.800000000000000000e+05
5.304196289596557617e+05,5.050000000000000000e+05
4.451599765853881836e+05,3.500000000000000000e+05
4.905963094329833984e+05,3.800000000000000000e+05
4.619293065032958984e+05,4.300000000000000000e+05
4.625100085144042969e+05,4.400000000000000000e+05
2.878687420578002930e+05,3.100000000000000000e+05
1.774190760040283203e+05,2.660000000000000000e+05
4.938195785522460938e+05,4.320000000000000000e+05
4.736214653015136719e+05,4.550000000000000000e+05
2.903749819908142090e+05,3.450000000000000000e+05
3.831372782897949219e+05,4.100000000000000000e+05
3.050962702941894531e+05,2.850000000000000000e+05
5.536038868865966797e+05,5.350000000000000000e+05
5.782583703269958496e+05,5.900000000000000000e+05
3.155192592735290527e+05,3.380000000000000000e+05
5.769350480842590332e+05,6.350800000000000000e+05
8.061092556533813477e+05,8.850000000000000000e+05
3.007029006805419922e+05,2.930000000000000000e+05
4.970448365325927734e+05,4.400000000000000000e+05
6.999059833335876465e+05,7.200000000000000000e+05
6.657819420547485352e+05,7.035000000000000000e+05
2.586743562507629395e+05,2.850000000000000000e+05
4.982185529747009277e+05,4.680000000000000000e+05
3.773176614723205566e+05,3.650000000000000000e+05
4.678316377944946289e+05,4.100000000000000000e+05
5.056932678031921387e+05,5.850000000000000000e+05
6.823918905296325684e+05,7.250000000000000000e+05
6.647434378967285156e+05,6.400000000000000000e+05
2.538871886024475098e+05,2.750000000000000000e+05
6.565365441169738770e+05,7.380000000000000000e+05
4.187115038452148438e+05,4.120000000000000000e+05
3.921592894592285156e+05,3.480000000000000000e+05
5.487247937507629395e+05,5.450000000000000000e+05
5.882548852005004883e+05,5.500000000000000000e+05
3.743884432601928711e+05,2.700000000000000000e+05
3.154985416679382324e+05,3.200000000000000000e+05
7.290262008476257324e+05,7.500000000000000000e+05
5.824720346794128418e+05,6.750000000000000000e+05
4.160395738105773926e+05,4.120000000000000000e+05
4.972773404502868652e+05,5.050000000000000000e+05
3.817855046501159668e+05,3.250000000000000000e+05
7.323320442848205566e+05,8.150000000000000000e+05
4.224199986991882324e+05,4.200000000000000000e+05
3.711579307098388672e+05,3.380000000000000000e+05
4.452595538330078125e+05,4.220000000000000000e+05
1.802440797538757324e+05,2.250000000000000000e+05
6.481608774490356445e+05,7.238880000000000000e+05
4.003371175918579102e+05,3.810000000000000000e+05
6.677590173377990723e+05,7.100000000000000000e+05
2.850030944595336914e+05,2.750000000000000000e+05
5.605759247207641602e+05,5.800000000000000000e+05
3.127964467086791992e+05,3.020000000000000000e+05
4.655170892829895020e+05,3.900000000000000000e+05
3.170462483482360840e+05,2.550000000000000000e+05
2.509073743324279785e+05,2.300000000000000000e+05
3.541175937652587891e+05,3.668500000000000000e+05
5.484745575790405273e+05,6.180000000000000000e+05
4.190979684410095215e+05,4.050000000000000000e+05
5.981555300903320312e+05,4.800000000000000000e+05
5.357787730331420898e+05,4.900000000000000000e+05
3.798574936103820801e+05,3.150000000000000000e+05
3.506274102172851562e+05,3.180000000000000000e+05
3.913078587570190430e+05,4.350000000000000000e+05
3.792380977401733398e+05,3.950000000000000000e+05
4.560893744773864746e+05,4.600000000000000000e+05
4.224695329055786133e+05,4.000000000000000000e+05
6.149726632270812988e+05,6.280000000000000000e+05
3.242554183959960938e+05,3.212880000000000000e+05
5.580253733406066895e+05,4.800000000000000000e+05
5.040962131156921387e+05,4.300000000000000000e+05
2.714203722267150879e+05,2.650000000000000000e+05
4.244101971282958984e+05,4.250000000000000000e+05
4.752869723167419434e+05,4.660000000000000000e+05
3.933142678108215332e+05,4.150000000000000000e+05
4.506810658073425293e+05,4.300000000000000000e+05
3.704181123924255371e+05,3.500000000000000000e+05
4.546199132080078125e+05,4.200000000000000000e+05
4.455162620353698730e+05,4.100000000000000000e+05
3.208736913986206055e+05,3.350000000000000000e+05
6.381640918312072754e+05,5.600000000000000000e+05
5.821204583015441895e+05,5.230000000000000000e+05
3.411244056587219238e+05,2.950000000000000000e+05
5.541443686332702637e+05,5.050000000000000000e+05
2.938934623336791992e+05,3.030000000000000000e+05
4.880943556365966797e+05,5.400000000000000000e+05
5.963615765647888184e+05,6.180000000000000000e+05
4.960006945304870605e+05,4.230000000000000000e+05
3.831315233001708984e+05,4.200000000000000000e+05
3.443887196655273438e+05,3.400000000000000000e+05
4.027693263206481934e+05,3.710000000000000000e+05
2.262637823524475098e+05,2.150000000000000000e+05
3.802678717689514160e+05,3.700000000000000000e+05
4.148278303794860840e+05,4.550000000000000000e+05
4.689526256294250488e+05,4.750000000000000000e+05
3.766055586700439453e+05,4.070000000000000000e+05
4.187584008712768555e+05,3.650000000000000000e+05
5.245076474418640137e+05,4.200000000000000000e+05
5.032183282852172852e+05,4.310000000000000000e+05
3.660344157066345215e+05,3.680000000000000000e+05
3.701855484657287598e+05,3.080000000000000000e+05
2.433913195533752441e+05,2.600000000000000000e+05
5.731827177543640137e+05,7.622000000000000000e+05
3.565809910240173340e+05,3.100000000000000000e+05
4.404587784042358398e+05,4.080000000000000000e+05
7.549469007797241211e+05,8.700000000000000000e+05
5.273133261222839355e+05,5.550000000000000000e+05
2.203696285018920898e+05,2.480000000000000000e+05
6.228318098716735840e+05,6.380000000000000000e+05
4.410485015335083008e+05,3.800000000000000000e+05
4.279391041526794434e+05,4.370000000000000000e+05
4.186654355850219727e+05,4.610000000000000000e+05
4.464903242149353027e+05,4.650000000000000000e+05
4.782920860557556152e+05,4.000000000000000000e+05
4.563601798171997070e+05,4.310000000000000000e+05
6.491513023033142090e+05,7.950000000000000000e+05
5.894865355186462402e+05,5.330000000000000000e+05
3.377241655845642090e+05,3.400000000000000000e+05
1.784365280036926270e+05,2.830000000000000000e+05
4.101779555931091309e+05,3.880000000000000000e+05
4.219953876037597656e+05,4.300000000000000000e+05
7.018222842864990234e+05,6.050000000000000000e+05
4.738245562705993652e+05,5.268000000000000000e+05
2.791619261169433594e+05,3.050000000000000000e+05
2.671198724060058594e+05,2.450000000000000000e+05
5.882898239212036133e+05,5.600000000000000000e+05
7.747912149200439453e+05,8.000000000000000000e+05
6.355961664466857910e+05,5.750000000000000000e+05
3.581223152160644531e+05,3.018880000000000000e+05
6.001340525856018066e+05,5.350000000000000000e+05
3.927311418991088867e+05,3.350000000000000000e+05
4.707352982521057129e+05,4.250000000000000000e+05
4.359738563117980957e+05,3.650000000000000000e+05
2.728539242935180664e+05,2.600000000000000000e+05
6.021076562881469727e+05,5.750000000000000000e+05
6.902057762603759766e+05,7.050000000000000000e+05
3.641824811477661133e+05,3.400000000000000000e+05
4.663764316940307617e+05,4.550000000000000000e+05
2.207010272865295410e+05,1.900000000000000000e+05
2.250534093856811523e+05,2.700000000000000000e+05
3.242507795028686523e+05,2.720000000000000000e+05
2.801562216415405273e+05,2.430000000000000000e+05
2.591421756591796875e+05,3.090000000000000000e+05
4.829764241371154785e+05,4.150000000000000000e+05
3.915542575035095215e+05,3.400000000000000000e+05
5.770232579116821289e+05,5.650000000000000000e+05
5.368707792968750000e+05,4.800000000000000000e+05
7.979738690834045410e+05,8.240000000000000000e+05
3.059344887886047363e+05,2.780000000000000000e+05
4.560330214462280273e+05,4.380000000000000000e+05
4.984284830436706543e+05,3.830000000000000000e+05
5.370695013389587402e+05,4.850000000000000000e+05
3.234760082206726074e+05,3.150000000000000000e+05
2.893960143699645996e+05,3.300000000000000000e+05
4.523031999702453613e+05,4.180000000000000000e+05
3.122568032836914062e+05,3.400000000000000000e+05
2.848948945083618164e+05,2.800000000000000000e+05
2.733031980323791504e+05,3.180000000000000000e+05
4.031078345489501953e+05,3.650000000000000000e+05
7.052499780578613281e+05,8.000000000000000000e+05
6.103643790931701660e+05,6.000000000000000000e+05
4.063165635375976562e+05,3.720000000000000000e+05
4.541423442916870117e+05,4.780000000000000000e+05
4.639231248588562012e+05,3.950000000000000000e+05
2.411693492774963379e+05,1.850000000000000000e+05
5.156987631340026855e+05,5.750000000000000000e+05
3.170677274627685547e+05,3.240000000000000000e+05
4.535213855361938477e+05,4.680000000000000000e+05
6.735729041557312012e+05,6.630000000000000000e+05
3.083198578147888184e+05,3.150000000000000000e+05
