,hdb_lat,hdb_long,pri_sch_dist,pri_sch_count,sec_sch_dist,sec_sch_count,mall_dist,mall_count,MRT_dist,MRT_count,bus_stop_dist,bus_stop_count
2499,1.374721000,103.9616719,300.6886307,1,367.6081197,1,838.7235959,0,1397.362713,0,39.65445564,17
2500,1.375954148,103.9342990,93.96710681,1,1932.390132,0,903.3801412,0,1694.31087,0,174.5386863,13
2501,1.378208601,103.9346461,253.5499581,1,2038.808034,0,818.161993,0,1723.271697,0,83.4414208,14
2502,1.375082496,103.9361118,145.83562,2,1709.721661,0,759.3031174,0,1478.75145,0,116.9339795,15
2503,1.373485771,103.9567606,97.07652185,1,257.3713622,2,523.3820162,0,839.3666457,0,50.2756341,17
2504,1.368214597,103.9531458,684.6078589,0,447.9844591,1,597.4649478,0,683.768378,0,158.5036787,10
2505,1.365298121,103.9591602,200.4604717,1,193.4908145,1,618.5582177,0,1127.597623,0,60.4257186,14
2506,1.366066970,103.9587310,254.1098547,1,98.72186358,1,654.3809534,0,1184.788932,0,148.8772586,12
2507,1.369384052,103.9564921,386.8662547,1,348.6199893,2,821.1233581,0,900.4066604,0,78.28463031,12
2508,1.378382153,103.9410968,170.6868134,1,1543.484896,0,101.4568581,1,1084.683091,0,36.33708293,17
2509,1.366396509,103.9600470,139.6389942,1,222.3100776,1,506.5669391,0,1280.908544,0,127.2149868,15
2510,1.367450780,103.9525501,791.7237425,0,366.6072321,1,629.7066706,0,714.4494016,0,109.4265844,9
2511,1.367590381,103.9502818,777.3656602,0,124.2645966,1,535.0039558,0,607.6499201,0,40.06881885,10
2512,1.374995864,103.9415106,367.7264095,2,1227.692244,0,398.8098181,1,887.9341132,0,61.75104216,19
2513,1.368008219,103.9519100,798.8150996,0,309.8486296,1,541.7973365,0,625.5592025,0,19.29811364,10
2514,1.373099927,103.9456742,220.595598,1,774.2948083,0,460.073275,1,396.4592283,1,60.55920471,19
2515,1.370264184,103.9624097,233.0575342,1,409.7271322,1,486.6939059,1,1496.726705,0,123.6551282,21
2516,1.364083645,103.9628953,268.5195192,1,608.1517732,0,323.4256082,1,1270.315739,0,37.32529212,20
2517,1.369264492,103.9616926,363.2175473,2,427.996824,2,448.5363886,1,1446.113209,0,133.4179381,19
2518,1.366249489,103.9619185,134.9292724,1,431.0696215,1,299.105041,1,1378.465261,0,82.05365896,21
2519,1.370074256,103.9610019,326.4265486,1,310.2683231,2,566.1150459,0,1348.47506,0,129.745082,24
2520,1.370621929,103.9611105,274.3848786,2,272.2004812,1,602.5895257,0,1347.176959,0,132.3326268,23
2521,1.371100122,103.9630468,134.3853723,1,432.4584035,1,542.0282409,0,1551.154478,0,97.17812677,19
2522,1.376024521,103.9459457,129.5411733,1,991.8715027,0,522.6101761,0,497.0245538,1,58.61556456,19
2523,1.376386083,103.9424626,344.5605528,2,1275.617886,0,247.1970209,1,842.3425047,0,150.1666269,24
2524,1.378083197,103.9381730,172.1911466,2,1731.782464,0,428.085585,1,1354.034904,0,78.25934681,23
2525,1.372688501,103.9555070,198.8815495,1,231.4110481,2,568.4225059,0,698.7822136,0,120.8523239,13
2526,1.374416936,103.9382074,381.8493327,2,1473.076265,0,622.9236069,0,1237.403642,0,54.38178186,17
2527,1.370425860,103.9545168,404.4977089,1,466.5099763,1,573.682994,0,652.3296803,0,132.493166,14
2528,1.376654401,103.9452348,176.7410542,1,1082.279567,0,418.7463228,1,602.4093891,0,67.03596682,23
2529,1.370392935,103.9508548,763.7329477,0,403.6756253,1,253.6576037,1,338.4892144,1,115.7987533,17
2530,1.370832160,103.9508827,745.3004405,0,449.11517,1,214.3092033,1,300.3924758,1,153.565193,16
2531,1.402964008,103.9078474,298.4402658,3,169.1607268,1,604.6262761,0,264.0317242,2,105.3188429,18
2532,1.406081435,103.9064384,143.3411019,1,529.4118534,0,468.9870275,1,256.1494345,3,191.6675965,14
2533,1.406403852,103.9059582,134.3888569,1,589.4694783,0,414.0030687,1,319.2137915,4,148.2413815,13
2534,1.401372012,103.9064857,158.6289082,2,304.7203833,1,731.9646404,0,238.9420441,2,75.82689002,22
2535,1.401588191,103.9052652,280.0423335,2,380.9681823,2,632.1907631,0,265.845482,2,66.07815874,22
2536,1.398682245,103.9032111,502.3965936,0,203.9088411,2,728.5233404,0,310.8787911,1,109.0692327,15
2537,1.398524282,103.9038627,442.8390887,1,264.9393847,1,700.6916569,0,245.9210084,1,34.48097541,13
2538,1.398778276,103.9029109,530.2940316,0,177.0215231,2,746.016557,0,341.7013457,1,144.0578471,15
2539,1.394630782,103.9122939,198.2510856,2,303.7274833,1,90.6008162,1,85.00416043,3,29.45588346,11
2540,1.398162762,103.9167142,243.7841449,2,580.0913726,0,605.4558867,0,159.7346748,2,140.4422217,12
2541,1.395415680,103.9069122,194.9543326,2,558.4714859,0,445.8174364,1,278.7241857,3,169.0198045,15
2542,1.398148805,103.9157809,340.2798888,3,477.7124317,1,538.1459575,0,175.9491214,2,167.7609725,13
2543,1.397692398,103.9151720,323.1810813,3,402.7884376,1,458.467662,1,253.7619482,2,92.37468966,15
2544,1.404277103,103.9082778,302.8956437,3,255.5989013,1,584.5602952,0,111.1433789,1,120.5662229,14
2545,1.404938584,103.9081572,311.4147121,2,328.8847908,1,623.4769929,0,57.41427558,1,108.8172761,16
2546,1.403558837,103.9101535,132.8228975,2,195.8005007,1,361.631599,1,254.897776,2,107.5198311,15
2547,1.402393288,103.9106968,225.3967122,3,178.0193521,1,287.669037,1,223.640406,2,71.14609594,18
2548,1.402605242,103.9114267,205.1475171,2,262.1865694,1,205.2265962,1,146.4024466,2,113.3627652,15
2549,1.402675272,103.9032975,374.7403707,1,304.5168805,1,431.185539,1,249.0672487,3,65.53193555,19
2550,1.405077716,103.9077599,265.6345706,2,359.7121688,1,632.3311124,0,93.0031514,1,98.53932653,15
2551,1.401686288,103.9118158,232.2351549,2,304.0023844,2,192.8910873,1,119.0328307,1,120.9395467,15
2552,1.404172163,103.9061861,156.2155945,2,397.1518647,1,505.1277451,0,291.2629751,3,46.38380121,21
2553,1.404164316,103.9091177,210.8207353,3,225.3541234,1,492.1421109,1,132.5925242,2,62.15432189,16
2554,1.404052062,103.9053002,141.9995181,2,475.3742916,1,430.1611356,1,347.5242055,3,54.88188277,19
2555,1.403777894,103.9057622,176.9994958,2,415.8467986,1,489.4475083,1,352.6335234,4,67.18008512,20
2556,1.404265418,103.9058947,130.9275776,2,429.7955053,1,471.8857905,1,317.5749216,3,80.13250822,20
2557,1.404374931,103.9047840,125.4033725,1,542.7619452,0,362.9287104,1,281.301852,3,38.40445857,18
2558,1.403782416,103.8973001,273.2748949,2,670.0629934,0,622.4491381,0,144.9445975,1,83.898474,16
2559,1.402523182,103.9012959,291.7936734,1,275.7190741,1,444.1268416,1,239.0518002,2,66.47289809,15
2560,1.401960108,103.9017788,334.955882,1,201.0009181,1,496.4719702,1,287.6267581,2,95.25000619,17
2561,1.403033709,103.9016885,351.769089,2,319.6220679,1,380.0739722,1,172.1231126,2,96.66716553,17
2562,1.398480708,103.9052498,315.0668799,1,393.6431225,1,697.945935,0,117.2819911,2,75.1676442,17
2563,1.397319460,103.9160186,358.1553371,3,494.4426322,1,484.5785392,1,255.307398,2,142.8211546,13
2564,1.398470605,103.9077693,205.5337075,2,431.2436761,2,748.6358373,0,215.2182336,2,78.36449952,19
2565,1.400455442,103.9062079,137.1704037,1,372.9742001,2,794.3887846,0,133.1285374,2,107.5407546,21
2566,1.398557354,103.9085090,226.8122148,2,369.331938,2,693.5508934,0,187.8013294,2,115.363383,18
2567,1.393172994,103.9100553,248.5134947,2,484.7150325,1,343.768299,1,290.1071678,3,240.1438025,11
2568,1.392987926,103.9128831,379.2290167,1,496.478666,1,132.6731113,1,108.1287397,2,181.1811089,9
2569,1.397013086,103.9093541,254.1340504,3,249.011309,1,510.2492735,0,48.7499556,3,58.74993505,13
2570,1.394448669,103.9155224,393.6102666,1,539.4173087,0,284.8424181,1,69.40593132,2,32.6863051,10
2571,1.398522620,103.9021117,519.4044989,0,183.2161505,2,745.0892263,0,434.2665595,2,228.5094042,12
2572,1.396731877,103.9108129,198.4638793,3,104.3659287,1,370.5891079,1,210.741406,2,134.7847988,13
2573,1.400647082,103.9060066,163.0986504,1,383.0756577,2,764.3495294,0,151.1257367,1,79.77864821,20
2574,1.400131511,103.9066476,89.04611088,1,352.5821518,1,787.3050564,0,122.5550997,2,141.0147718,23
2575,1.399085258,103.9054714,255.9510415,1,389.8506343,1,767.504359,0,56.5347992,2,82.18468678,16
2576,1.396805705,103.9050542,359.3168793,3,494.2124463,1,511.4643678,0,291.0300997,2,106.6630814,16
2577,1.399179807,103.9150066,234.0486584,3,435.7354868,1,428.0865042,1,168.0341212,2,121.249012,17
2578,1.399664223,103.9044956,334.0445965,1,268.1315471,1,788.7793928,0,166.2384111,1,85.30829738,18
2579,1.394977318,103.9127175,158.5058843,2,284.6384884,1,92.32174465,1,119.4405636,3,89.56036692,9
2580,1.400123957,103.9148717,200.7420782,3,483.0842472,1,329.8758266,1,186.7380837,2,125.6612768,16
2581,1.398797510,103.9158457,316.859998,3,503.9098496,0,511.999223,0,110.8242336,2,108.4494842,15
2582,1.401465820,103.9121220,192.6688101,2,342.0472989,2,181.7726337,1,111.4796994,1,101.8640078,16
2583,1.401549241,103.9035195,456.7081807,2,215.5782943,1,557.8015261,0,368.0066887,3,76.84377597,21
2584,1.398921796,103.9093113,258.7681729,4,310.5373688,2,602.2362867,0,226.2903595,2,142.1880167,15
2585,1.398515832,103.9101406,357.0054024,4,210.1418875,2,573.367515,0,222.86352,2,131.7235261,17
2586,1.306160472,103.8014957,722.426837,0,629.1631848,0,1454.617126,0,542.9286351,0,24.48328579,8
2587,1.306798924,103.7986572,786.2306743,0,778.0799563,0,1139.429897,0,483.6413417,1,199.8190637,10
2588,1.304074953,103.7993317,476.6790607,1,478.8540259,1,1220.330852,0,213.4754709,1,119.413231,11
2589,1.291518248,103.8025131,777.1717867,0,994.2997348,0,442.2084017,2,527.224646,0,49.30121066,14
2590,1.304886344,103.7991816,567.8914898,0,563.8689401,0,1196.085505,0,287.3670581,1,98.79407476,9
2591,1.290020507,103.8031880,843.0274913,0,1167.453888,0,266.624837,3,613.9898444,0,120.393988,17
2592,1.306822191,103.8014471,792.5765887,0,702.4955164,0,1449.854718,0,597.1152011,0,73.40875351,9
2593,1.291543916,103.8035080,693.28929,0,1007.340576,0,371.2760931,3,452.635779,1,72.24734586,19
2594,1.292254671,103.8028570,696.9107687,0,917.6902576,0,477.9976762,1,443.9449466,1,39.51198981,15
2595,1.292096907,103.8042298,593.4449719,0,967.5009768,0,381.8055394,1,357.2151438,1,92.96374697,19
2596,1.307115686,103.7952646,962.2660819,0,1027.556389,0,761.876379,0,516.5775261,0,119.7115691,12
2597,1.309352847,103.7948733,1197.580309,0,1242.919723,0,764.9506892,0,311.7218009,1,38.70879844,13
2598,1.293751080,103.8119567,514.6299372,0,137.7629714,1,884.8018729,0,686.0910365,0,165.874679,11
2599,1.308388260,103.7855513,839.3619513,0,727.1513763,0,355.7056282,2,534.5356245,0,94.79339141,11
2600,1.311017690,103.7914519,1023.840058,0,1278.007902,0,560.4542192,0,446.1771716,1,144.7466099,19
2601,1.311058611,103.7918866,1059.668128,0,1311.88673,0,594.2761888,0,467.6773632,2,96.23346736,17
2602,1.296696151,103.8042695,411.7585924,1,504.866022,0,871.0407254,0,271.5834148,1,161.3873516,15
2603,1.296589236,103.8041754,420.0135962,1,509.0036754,0,861.2718498,0,270.1653197,1,167.9794572,15
2604,1.307654538,103.7828912,819.6734904,0,646.7365282,0,619.9695217,0,628.1456404,0,94.57225938,9
2605,1.304060128,103.7826372,495.6327842,1,305.0605183,3,663.4915165,0,717.8406099,0,96.71361335,9
2606,1.293277750,103.7999180,722.474779,0,820.8302205,0,735.5752534,0,687.4398509,0,91.00742283,11
2607,1.292750071,103.7999359,780.8106505,0,877.0650074,0,685.4976779,0,702.6822277,0,32.82915041,13
2608,1.293382949,103.8093307,329.0716105,1,428.2156714,1,643.1085538,0,416.2037416,1,200.4322347,15
2609,1.309983984,103.7926014,1195.083873,0,1278.474019,0,572.3262018,0,408.8415415,3,93.82622954,18
2610,1.307747891,103.7966272,952.9498608,0,984.0743215,0,917.3884539,0,454.3837064,1,226.1557421,12
2611,1.300727923,103.7994173,118.2524534,1,258.1875903,1,1326.058288,0,225.5526529,1,192.8506967,15
2612,1.304915957,103.7821881,599.455814,0,348.1351668,3,698.6433978,0,818.3769504,0,125.7848935,8
2613,1.308879850,103.7848029,870.0860423,0,771.0066157,0,454.5877608,1,629.5525369,0,89.34359679,10
2614,1.294561391,103.8096921,254.1529351,1,403.9964874,1,770.5182879,0,424.2906105,1,286.6447376,15
2615,1.304992003,103.7858075,463.8523665,1,375.475527,1,297.292882,2,545.8875801,0,247.491478,10
2616,1.294620407,103.8092773,215.2051072,1,450.1813218,1,749.6832698,0,377.7695924,1,257.3194439,14
2617,1.294317426,103.8049318,378.6841873,1,768.8260521,0,599.9212016,0,122.5341178,1,94.59060754,18
2618,1.451576162,103.8151574,106.7835655,2,203.2806959,1,605.5315983,0,611.9387823,0,187.2072327,16
2619,1.456546013,103.8167639,272.2334559,2,442.2327145,1,967.6897717,0,905.8915168,0,156.4260918,13
2620,1.455484507,103.8161947,199.3503743,3,310.2319629,1,881.0777384,0,830.7853688,0,101.0026866,10
2621,1.445852170,103.8228962,226.973769,1,676.2063026,0,463.6565582,2,474.7540129,1,91.10562603,18
2622,1.449712836,103.8248907,376.9844285,1,1019.06009,0,626.0730547,0,543.5998327,0,75.81818662,20
2623,1.447528577,103.8166620,398.4234826,1,245.5940548,1,321.0219989,1,412.9383636,1,125.9487327,23
2624,1.449228692,103.8173757,256.1723439,1,436.7910376,1,257.2714809,1,298.3007517,1,78.33094619,29
2625,1.455078040,103.8164529,147.3106593,3,296.984831,1,828.3156277,0,777.4599132,0,53.54845734,13
2626,1.451694082,103.8217157,72.34935676,1,825.0961797,0,458.1585017,1,346.0791176,1,108.8200899,18
2627,1.455880569,103.8131468,101.0771335,1,323.1310392,1,1100.097749,0,1077.287973,0,171.2900282,5
2628,1.450298965,103.8198148,332.327707,2,642.6979062,0,232.4956197,1,140.4818114,1,85.47733774,28
2629,1.456036997,103.8155809,230.1221649,2,328.9680096,1,965.6228006,0,918.7715114,0,75.43329909,10
2630,1.450830599,103.8142735,190.6485579,1,271.6982446,1,645.2228891,0,672.3248508,0,219.4512688,16
2631,1.455201021,103.8135886,162.1040682,2,234.031156,1,1010.931424,0,989.7356442,0,161.632263,8
2632,1.445922619,103.8216573,120.2189527,1,539.9190251,0,352.9570494,1,389.3904759,1,142.1411534,21
2633,1.456474318,103.8171814,255.5736422,2,464.5192006,1,946.6561367,0,880.7584679,0,110.0041831,13
2634,1.453436687,103.8184495,140.101009,3,443.1165521,1,587.0293066,0,516.6547471,0,95.43481196,23
2635,1.447576365,103.8186098,387.8932548,2,318.0710097,1,119.0152728,1,228.6538502,1,43.78516421,28
2636,1.446468791,103.8204842,168.5479063,1,424.7857228,1,225.1988485,1,289.5604605,1,89.56022814,23
2637,1.455004670,103.8132121,189.0567072,2,236.6390947,1,1022.493581,0,1006.246117,0,207.5032036,7
2638,1.450356834,103.8257267,417.2330676,1,1134.944387,0,735.8709891,0,647.9791563,0,142.5877794,16
2639,1.450540912,103.8206243,243.6363341,1,714.8129031,0,286.7372891,1,176.7115002,1,48.76837306,29
2640,1.450066000,103.8188909,343.1767487,3,572.6292093,0,213.0997781,1,171.028007,1,88.71081674,25
2641,1.453741321,103.8181238,91.21936481,2,409.7230808,1,627.7205007,0,561.2193383,0,139.496802,21
2642,1.448674933,103.8146922,300.059576,1,441.9651795,1,533.1248771,0,597.7295183,0,162.4097953,15
2643,1.451626317,103.8185730,296.1723443,3,491.7675468,1,388.7330813,1,328.8369635,1,41.04969135,25
2644,1.451240062,103.8194984,323.3000418,3,603.2483986,0,333.2448608,1,249.7477671,1,52.72295797,26
2645,1.392138285,103.8724906,298.5040304,2,706.4389807,0,406.5234932,1,424.3985294,1,110.1626731,15
2646,1.391035892,103.9069091,371.7457573,2,864.0301479,0,300.9293239,1,116.7408427,2,58.95376216,15
2647,1.388354820,103.9012709,217.7924583,2,405.9167488,1,336.106384,1,462.4165486,2,131.5814646,21
2648,1.392609562,103.9015926,363.822909,3,442.5175541,1,323.4824653,1,242.7142438,1,62.16185612,16
2649,1.384397167,103.9008116,458.5256366,1,328.4297971,2,157.9606578,1,156.3766708,2,32.48049932,18
2650,1.396241314,103.9026328,375.3215121,1,307.2291693,2,489.8222343,1,308.4857186,2,135.6473014,12
2651,1.393009778,103.9056495,120.9500135,2,734.2896408,0,157.5362049,1,173.7243749,1,189.8540435,14
2652,1.387532282,103.8929671,452.3646912,1,324.5424127,1,551.9318583,0,286.3389031,1,97.97860104,23
2653,1.384962863,103.8982280,349.5018055,2,127.0008508,2,405.5628057,1,142.1603645,2,129.7776263,21
2654,1.389868754,103.9026510,276.0094953,3,631.0771602,0,329.4824128,1,365.2155869,2,87.03472882,19
2655,1.391342238,103.8919036,135.0626131,2,344.3432391,1,352.3140418,1,392.9195326,2,150.7190694,19
2656,1.396803363,103.8984973,261.0639025,1,166.1537061,1,651.4339077,0,337.0226609,1,191.5731457,10
2657,1.388296543,103.8735460,196.0652674,1,607.1473449,0,442.708014,2,501.1746628,0,115.462927,14
2658,1.392023344,103.9058975,215.9017393,2,815.2960267,0,159.9616369,1,61.653426,2,110.0932005,15
2659,1.391397227,103.8904664,89.73147731,3,300.3046183,1,508.1814824,0,516.7883474,0,144.9255428,17
2660,1.396078772,103.8967276,212.9578096,1,350.2884513,1,481.6134174,1,328.8535632,2,96.43820119,15
2661,1.390585781,103.8916173,180.7698255,2,256.915102,1,409.7100334,1,438.5269949,3,76.42471688,21
2662,1.388518203,103.8910825,392.5435119,2,90.57219374,1,586.9248512,0,207.9534832,1,81.32482698,21
2663,1.384309487,103.8976295,252.0949881,1,215.38448,2,484.1025941,1,51.16228886,1,41.17893676,15
2664,1.391098224,103.8857612,173.1997229,1,569.7779496,0,878.3316249,0,193.6818194,1,58.20185865,14
2665,1.392354298,103.9062606,218.2731579,2,804.1364909,0,199.5009721,1,103.7863775,2,103.9135402,13
2666,1.386041640,103.9029006,177.948278,1,501.6673275,0,138.4591812,1,242.7530139,2,70.29223327,21
2667,1.390487166,103.8994385,137.1104496,2,498.9378854,1,527.0313017,0,457.6553524,3,85.49622334,22
2668,1.390454154,103.9051029,347.6003529,2,863.1268421,0,207.1783346,1,146.674257,2,106.1638995,16
2669,1.390811104,103.8854962,196.5421488,1,582.4946621,0,835.8775399,0,165.9653987,1,46.77823266,12
2670,1.385087191,103.8987370,402.2055026,2,118.2800821,2,347.816278,1,197.706573,2,152.1342433,20
2671,1.383812737,103.8988076,344.037474,1,257.0132896,2,379.8881684,1,187.4438983,2,92.88730371,19
2672,1.384547358,103.8988100,376.3655502,1,177.7702643,2,350.3291326,1,185.1241364,2,106.0717676,17
2673,1.385816244,103.9002069,387.1830854,2,204.2652882,1,189.3099831,1,297.0255052,2,140.4060902,21
2674,1.383199995,103.8974332,178.9631461,1,272.0819731,2,547.0072211,0,117.8162997,2,54.73822214,20
2675,1.391183805,103.8739461,134.2871467,2,524.7678268,0,237.2373497,1,272.7821456,1,86.959384,16
2676,1.393599788,103.8769130,212.5623921,1,402.1136794,1,261.5139531,1,201.573728,3,160.6482317,15
2677,1.392833667,103.8765180,151.262306,2,356.2776635,1,166.9914004,1,107.6758372,2,193.8298843,13
2678,1.392746040,103.8774217,252.041777,2,292.2785752,1,212.3370201,1,157.2988053,2,140.2457251,12
2679,1.389939204,103.8764796,264.7444781,2,240.2559623,1,167.1677085,1,216.2230557,2,133.3384601,10
2680,1.383511983,103.8963740,89.58185424,1,363.7867897,2,643.12009,0,119.7170777,2,128.3246507,18
2681,1.384767061,103.8959578,207.5011347,1,308.4678734,1,659.0795996,0,147.8488066,2,169.3094065,23
2682,1.430268639,103.8400672,408.5703989,1,344.9964069,1,349.9884511,1,570.7503329,0,165.7090067,15
2683,1.382088599,103.8959678,89.88365806,2,342.0563639,1,748.4891586,0,272.6401335,2,148.4939763,16
2684,1.381135032,103.8968314,222.7776242,2,233.5611423,1,728.9196875,0,344.7591691,2,66.17819808,14
2685,1.385955885,103.8946548,363.9914998,2,416.3269682,1,679.703035,0,339.1064879,3,54.37921711,21
2686,1.382336659,103.8945108,161.6817907,3,505.8787376,0,813.2502543,0,167.5855955,2,177.606962,14
2687,1.382137166,103.8957423,84.54204943,2,367.6724234,1,768.0162079,0,281.4112651,2,173.8636394,16
2688,1.382336990,103.8936078,257.4551144,3,603.9834958,0,722.8080951,0,81.9620132,2,117.6593912,18
2689,1.381833459,103.8939094,246.1279803,3,562.0734914,0,729.7523886,0,146.1722378,2,181.6996187,14
2690,1.389195145,103.8885985,220.5515685,2,196.0296328,1,779.1722978,0,308.7054579,2,161.9735747,17
2691,1.388822916,103.8738590,130.6841491,2,554.3217353,0,375.7437804,1,433.8851274,1,108.0544884,15
2692,1.393429316,103.9054421,82.11858717,2,692.298635,0,172.0144896,1,224.1257148,1,166.897517,14
2693,1.397638902,103.8992874,378.4870346,2,170.1050092,2,778.2585501,0,372.0193462,1,319.0315393,9
2694,1.387758502,103.9077291,469.8877351,1,1055.049965,0,611.8664356,0,259.8477927,2,103.4734724,14
2695,1.386469231,103.8954078,398.5065463,1,334.7337913,1,623.7950965,0,315.9650008,2,55.1225664,21
2696,1.386177785,103.9026187,179.4527721,2,470.3349231,1,123.5883961,1,248.5826034,2,103.0934495,21
2697,1.393629170,103.9000286,260.5839958,2,286.7414493,1,518.6665397,0,107.5459354,1,93.86446283,21
2698,1.390948423,103.9086124,431.833305,1,773.9784597,0,481.5442089,1,301.579097,2,202.3865767,11
2699,1.388413380,103.9066762,365.3762303,1,956.656391,0,486.8609299,1,144.4521218,2,61.13639688,16
2700,1.395816643,103.9009302,369.6234978,2,125.8110913,1,560.2270694,0,154.9632358,1,138.7142695,12
2701,1.393740083,103.9034848,138.4980896,1,486.4971216,1,201.1169155,1,345.4028465,2,77.7037735,17
2702,1.388313116,103.8939236,532.3932218,0,406.9060716,1,434.3028342,1,400.9229293,3,61.11958707,27
2703,1.392841876,103.8987023,208.6223522,2,395.3218194,1,422.4134114,1,268.6039089,3,33.67363754,22
2704,1.391585520,103.8875199,106.2035231,3,444.370092,1,832.1140356,0,310.8673237,1,113.0408723,18
2705,1.388664288,103.9007537,151.0307225,2,386.592631,1,383.9811127,1,522.8986843,0,162.3958071,20
2706,1.383283171,103.8996414,423.6651368,1,238.2551724,2,337.2146529,1,289.9993118,2,82.78940587,18
2707,1.393862322,103.8885403,193.5518886,3,604.2991154,0,742.8449134,0,375.1181761,1,45.39131441,17
2708,1.388405238,103.8913018,406.8100331,1,117.2516664,1,577.8750497,0,205.1355339,1,54.33094068,22
2709,1.384437299,103.9013099,420.6248568,1,373.0166761,2,119.4926722,1,106.7303394,2,79.70444963,18
2710,1.392908499,103.8906755,97.34843004,3,468.7494782,1,487.4238586,1,495.8829054,1,151.9568438,19
2711,1.390750815,103.8979469,241.826373,2,516.7290684,0,362.0510688,1,295.1159414,2,31.16409758,24
2712,1.392902775,103.8974046,187.0590237,2,457.9937845,1,284.254792,1,253.7151716,3,115.8429341,21
2713,1.392934744,103.8969182,205.4412085,1,489.7334015,1,234.8704959,1,211.9131422,3,115.261144,21
2714,1.391683195,103.8998803,271.8435647,2,501.3895746,0,514.5193759,0,317.6141228,3,44.39898402,24
2715,1.381807610,103.9008932,573.4850379,0,227.2847051,1,408.198977,1,278.0781868,2,184.2049294,18
2716,1.388079615,103.8901531,430.7064183,3,68.82329383,1,696.8547917,0,155.4462033,1,110.6820374,16
2717,1.394570342,103.8951053,307.1284267,1,560.8906516,0,274.1589439,1,239.6209866,3,92.51530364,21
2718,1.388256186,103.9000179,122.72209,2,299.2909682,1,378.5443982,1,529.3365871,0,155.9455495,22
2719,1.388203709,103.8897192,386.0758698,2,82.72014935,1,726.513185,0,186.4663312,2,113.244851,16
2720,1.369347268,103.8726140,457.4299721,1,390.1857445,1,1033.044971,0,1715.576543,0,59.83209711,17
2721,1.368479510,103.8726629,540.0775488,0,420.9566645,1,1096.470575,0,1656.149461,0,118.2295701,15
2722,1.350475360,103.8761330,880.6017623,0,721.0749267,0,447.6911453,2,298.2623327,2,135.9789621,21
2723,1.357635048,103.8720908,386.525978,1,253.8889125,1,769.971589,0,778.9886404,0,195.7681028,16
2724,1.354052552,103.8725245,728.103428,0,619.9987881,0,380.6325563,1,382.74326,2,36.26985672,21
2725,1.353493566,103.8670455,521.009588,0,574.6934563,0,619.9754847,0,384.1728469,1,131.5072589,13
2726,1.350867126,103.8753439,804.7144543,0,647.2650757,0,388.1195635,2,235.9686814,2,72.23130996,23
2727,1.353475064,103.8733923,749.1721242,0,627.8089495,0,353.3353548,1,338.6301554,2,60.17417319,22
2728,1.365628235,103.8718313,648.9808352,0,557.8368871,0,1396.848755,0,1589.727242,0,66.77005944,13
2729,1.370594509,103.8757820,283.8394453,1,187.4309528,1,693.7508722,0,1546.042513,0,146.7917266,19
2730,1.371710714,103.8712337,407.4077789,1,307.0814342,1,1013.678117,0,1997.538957,0,90.70597671,14
2731,1.371957256,103.8752672,123.7518922,1,278.0032231,1,620.4913037,0,1697.499032,0,112.6970082,23
2732,1.356470981,103.8711268,438.5878046,1,317.8044335,1,646.0288508,0,663.9802441,0,115.2242746,15
2733,1.367595486,103.8709178,722.9243928,0,321.11763,1,1303.186408,0,1773.734059,0,218.1154359,13
2734,1.349936970,103.8695629,170.9713916,1,96.51661351,1,268.5383326,1,319.3796457,2,41.8390753,15
2735,1.372355941,103.8708478,432.4003739,1,331.7122825,1,1024.983152,0,2076.321694,0,103.5372833,14
2736,1.355017626,103.8683677,561.4388208,0,526.6279713,0,617.8289633,0,602.3333372,0,76.20215234,10
2737,1.354929782,103.8736399,726.6228176,0,594.4506466,0,510.3489141,0,500.0962178,0,98.62431806,18
2738,1.354799538,103.8695343,593.7496925,0,506.0385984,0,524.4327676,0,561.0841164,0,88.23008368,13
2739,1.347247313,103.8734530,597.7546778,0,455.1063539,1,418.4054203,1,272.3551503,2,158.1812969,22
2740,1.346658249,103.8729046,566.5441454,0,438.3103635,1,459.124429,1,345.0974792,2,101.4117695,19
2741,1.347795057,103.8760221,862.3056952,0,662.000324,0,561.9889898,0,345.8167097,1,32.25845496,20
2742,1.349201920,103.8758597,834.7418557,0,674.4760667,0,473.8411723,1,261.572124,2,129.9062532,19
2743,1.373158698,103.8706759,447.8823164,1,399.3062142,1,1015.116541,0,2149.154206,0,168.1220037,13
2744,1.374618931,103.8725735,301.8494927,1,646.9553886,0,774.0324736,0,1953.715799,0,87.61824834,18
2745,1.356800909,103.8730511,527.1988391,0,394.7492286,1,690.1292126,0,690.5210759,0,113.1454201,15
2746,1.349648540,103.8702122,219.0216961,1,76.28131117,1,215.8463942,1,260.6590274,2,118.4782369,15
2747,1.355126126,103.8720297,614.90863,0,489.4464257,1,492.4806266,1,502.3244578,0,46.00213558,16
2748,1.372473616,103.8758021,132.7400132,1,265.1028663,1,538.0922646,0,1705.111559,0,81.6993697,20
2749,1.373806031,103.8739802,126.4361554,1,513.8029872,0,642.6033498,0,1946.31995,0,65.91841712,20
2750,1.367389232,103.8736355,622.3325735,0,565.0180015,0,1120.988682,0,1499.784755,0,79.05344553,15
2751,1.366450633,103.8721108,745.0040817,0,503.2572247,0,1306.056626,0,1598.291122,0,51.2952014,15
2752,1.354295429,103.8691696,595.4485114,0,569.7653296,0,499.970482,1,541.5199186,0,119.3293253,15
